FID,Shape ,AREA,lake_id,Jurisdicti,PERIM,X_CENTER,Y_CENTER,HA,Shape_Leng,Shape_Area,Lat,Lon
3888,Polygon,824.84655,51748,USFS,106.535718,341703.2214,4128363.839,0.082485,106.535718,824.84655,37.28842498,-118.7857843
3889,Polygon,10272.03434,52133,USFS,443.93985,347830.984,4128247.271,1.0272,443.93985,10272.03434,37.28839736,-118.7166606
3890,Polygon,3569.31951,41008,USFS,292.155862,339653.2151,4128284.951,0.356932,292.155862,3569.31951,37.28736312,-118.8088835
3891,Polygon,2373.334943,41013,USFS,224.659388,336957.778,4128231.196,0.237333,224.659388,2373.334943,37.2864103,-118.8392649
3892,Polygon,1871.190241,41014,USFS,183.946376,337035.875,4128235.125,0.187119,183.946376,1871.190241,37.28645938,-118.8383852
3893,Polygon,1187.12293,42073,USFS,149.141333,336813.6019,4128230.022,0.118712,149.141333,1187.12293,37.28637445,-118.8408903
3894,Polygon,206549.6041,50207,USFS,2650.413276,346196.3849,4128015.219,20.655,2650.413276,206549.6041,37.28603777,-118.7350453
3895,Polygon,75.591833,42072,USFS,36.18692,337074.6007,4128203.268,0.007559,36.18692,75.591833,37.28617916,-118.8379415
3896,Polygon,148179.438,50221,USFS,1626.755267,347563.6848,4128017.354,14.8179,1626.755267,148179.438,37.28628206,-118.7196277
3897,Polygon,16757.32693,40058,USFS,860.28244,339903.1333,4128097.676,1.67573,860.28244,16757.32693,37.28571891,-118.8060251
3898,Polygon,18795.5869,40250,USFS,512.716077,335462.1341,4128056.293,1.87956,512.716077,18795.5869,37.28457122,-118.8560904
3899,Polygon,1061.984324,42071,USFS,139.928969,336919.2547,4128086.58,0.106198,139.928969,1061.984324,37.28510066,-118.8396676
3900,Polygon,10742.48389,52132,USFS,402.885984,345660.4363,4128036.685,1.07425,402.885984,10742.48389,37.28614241,-118.7410932
3901,Polygon,43.038298,44110,USFS,24.109589,340056.624,4128071.533,0.004304,24.109589,43.038298,37.28550978,-118.8042887
3902,Polygon,7850.086686,52131,USFS,342.121781,345433.5314,4127991.913,0.785009,342.121781,7850.086686,37.28570135,-118.7436425
3903,Polygon,367.017281,53178,USFS,79.546692,349047.6663,4128004.362,0.036702,79.546692,367.017281,37.286407,-118.7028911
3904,Polygon,2948.720435,41007,USFS,212.13148,339886.7184,4127956.982,0.294872,212.13148,2948.720435,37.2844485,-118.8061799
3905,Polygon,18458.54158,52127,USFS,526.063064,348873.5026,4127899.552,1.84585,526.063064,18458.54158,37.28543438,-118.7048337
3906,Polygon,194931.7459,50126,USFS,2188.194907,344945.5668,4127620.402,19.4932,2188.194907,194931.7459,37.28227291,-118.7490673
3907,Polygon,3945.269433,52145,USFS,235.510684,346145.9104,4127879.694,0.394527,235.510684,3945.269433,37.28480836,-118.7355864
3908,Polygon,43.038219,44132,USFS,24.109563,338629.6657,4127898.604,0.004304,24.109563,43.038219,37.28370536,-118.820341
3909,Polygon,9677.282731,40202,USFS,626.119018,339956.1868,4127742.619,0.967728,626.119018,9677.282731,37.28252915,-118.8053504
3910,Polygon,1116.344082,53179,USFS,126.794453,346086.3312,4127804.075,0.111634,126.794453,1116.344082,37.28411719,-118.7362425
3911,Polygon,42499.1327,50374,USFS,819.314368,352739.237,4127688.083,4.24991,819.314368,42499.1327,37.28414899,-118.6612001
3912,Polygon,3294.864315,51369,USFS,281.005688,352983.5334,4127724.217,0.329486,281.005688,3294.864315,37.2845132,-118.6584524
3913,Polygon,510.697116,42048,USFS,84.221925,339584.7601,4127746.152,0.05107,84.221925,510.697116,37.28249702,-118.8095391
3914,Polygon,12818.94402,40192,USFS,580.255668,340104.7207,4127646.322,1.28189,580.255668,12818.94402,37.2816871,-118.8036549
3915,Polygon,103308.4197,50192,USFS,1465.073585,345694.9683,4127567.247,10.3308,1465.073585,103308.4197,37.28191858,-118.7406063
3916,Polygon,573.086526,51750,USFS,94.723751,344598.875,4127702.941,0.057309,94.723751,573.086526,37.28295872,-118.7529937
3917,Polygon,43.038875,44119,USFS,24.109752,340050.6344,4127648.529,0.004304,24.109752,43.038875,37.28169769,-118.8042653
3918,Polygon,22173.11644,41011,USFS,560.599021,341340.0934,4127448.732,2.21731,560.599021,22173.11644,37.28011838,-118.7896837
3919,Polygon,617.252543,53180,USFS,93.053517,346660.2218,4127522.302,0.061725,93.053517,617.252543,37.28167322,-118.7297133
3920,Polygon,2447.673904,52128,USFS,175.609698,350009.431,4127498.068,0.244767,175.609698,2447.673904,37.28200083,-118.6919436
3921,Polygon,941.7978,51751,USFS,119.114522,344566.3333,4127467.745,0.09418,119.114522,941.7978,37.28083423,-118.7533114
3922,Polygon,2839.011166,52126,USFS,254.928309,348131.6181,4127435.619,0.283901,254.928309,2839.011166,37.28113355,-118.7131046
3923,Polygon,43.038205,44130,USFS,24.109558,338409.6819,4127448.61,0.004304,24.109558,43.038205,37.27961299,-118.8227236
3924,Polygon,22438.33128,50178,USFS,755.261667,346218.4252,4127389.39,2.24383,755.261667,22438.33128,37.28040278,-118.7346673
3925,Polygon,15853.82138,40304,USFS,661.392291,338193.9613,4127263.098,1.58538,661.392291,15853.82138,37.27790415,-118.8251154
3926,Polygon,10397.30433,52130,USFS,456.462363,346765.3424,4127313.574,1.03973,456.462363,10397.30433,37.27980992,-118.7284849
3927,Polygon,878018.3239,50138,USFS,4122.692653,348771.3848,4126626.672,87.8018,4122.692653,878018.3239,37.27394914,-118.7057263
3928,Polygon,10653.23874,52129,USFS,451.849234,346529.2945,4127204.992,1.06532,451.849234,10653.23874,37.27879271,-118.731124
3929,Polygon,43.038244,44118,USFS,24.109568,338133.6947,4127206.622,0.004304,24.109568,43.038244,37.27738485,-118.8257826
3930,Polygon,10743.40774,52124,USFS,377.518641,348243.2082,4127137.134,1.07434,377.518641,10743.40774,37.27846242,-118.7117855
3931,Polygon,709.319543,42047,USFS,109.574897,339767.6431,4127168.476,0.070932,109.574897,709.319543,37.27732395,-118.8073526
3932,Polygon,896.175913,42053,USFS,134.982756,340130.0085,4127140.439,0.089618,134.982756,896.175913,37.27713368,-118.8032611
3933,Polygon,21924.41004,50130,USFS,721.378519,344480.0471,4127110.586,2.19244,721.378519,21924.41004,37.27760189,-118.7542096
3934,Polygon,2361.90155,41004,USFS,196.649796,338092.5273,4127133.058,0.23619,196.649796,2361.90155,37.27671492,-118.8262307
3935,Polygon,374.166198,42045,USFS,75.669567,339712.0986,4127132.347,0.037417,75.669567,374.166198,37.27698888,-118.807971
3936,Polygon,473.336321,42046,USFS,85.277724,339777.7923,4127124.649,0.047334,85.277724,473.336321,37.27693084,-118.8072287
3937,Polygon,37374.45863,40183,USFS,1177.76247,340403.1605,4126985.426,3.73745,1177.76247,37374.45863,37.27578397,-118.8001481
3938,Polygon,210.543683,42040,USFS,54.118615,338371.5739,4127096.547,0.021054,54.118615,210.543683,37.27643448,-118.8230767
3939,Polygon,1763.897079,41003,USFS,168.898669,338066.3501,4127056.595,0.17639,168.898669,1763.897079,37.27602148,-118.8265092
3940,Polygon,653.943087,42039,USFS,104.064155,338383.7514,4127050.909,0.065394,104.064155,653.943087,37.27602542,-118.8229295
3941,Polygon,4325.371398,40275,USFS,302.150266,338329.1282,4127006.886,0.432537,302.150266,4325.371398,37.27561931,-118.8235358
3942,Polygon,421.650446,42044,USFS,78.795027,339775.0192,4126995.355,0.042165,78.795027,421.650446,37.27576549,-118.8072321
3943,Polygon,685.441336,42043,USFS,102.667684,339821.0227,4126985.81,0.068544,102.667684,685.441336,37.27568741,-118.8067114
3944,Polygon,613.218398,42037,USFS,87.934543,338869.652,4126938.559,0.061322,87.934543,613.218398,37.27509747,-118.8174271
3945,Polygon,9245.451145,40288,USFS,369.428734,337422.1368,4126842.651,0.924545,369.428734,9245.451145,37.27398165,-118.8337254
3946,Polygon,871.255311,42042,USFS,122.781599,339835.8567,4126891.831,0.087125,122.781599,871.255311,37.27484326,-118.8065239
3947,Polygon,2144.311497,41002,USFS,179.733745,338299.0099,4126876.001,0.214431,179.733745,2144.311497,37.27443488,-118.8238469
3948,Polygon,24324.64922,40199,USFS,676.849271,337971.3151,4126756.563,2.43246,676.849271,24324.64922,37.27330182,-118.8275153
3949,Polygon,277.969961,53153,USFS,63.365717,350198.283,4126778.136,0.027797,63.365717,277.969961,37.27554462,-118.6896691
3950,Polygon,1675.845931,53177,USFS,159.470688,347629.175,4126712.197,0.167585,159.470688,1675.845931,37.27453341,-118.7186217
3951,Polygon,5047.970024,40184,USFS,265.44914,340219.9102,4126696.738,0.504797,265.44914,5047.970024,37.27315158,-118.8021521
3952,Polygon,26931.83702,50143,USFS,654.364025,349977.0245,4126605.14,2.69318,654.364025,26931.83702,37.27395027,-118.6921289
3953,Polygon,278.2509,53152,USFS,66.860655,350215.1437,4126702.794,0.027825,66.860655,278.2509,37.2748685,-118.6894638
3954,Polygon,2567.12955,52125,USFS,200.289185,347580.4213,4126639.098,0.256713,200.289185,2567.12955,37.27386681,-118.7191564
3955,Polygon,488.752724,53151,USFS,83.670976,350246.0721,4126648.46,0.048875,83.670976,488.752724,37.27438392,-118.6891042
3956,Polygon,744.812348,53176,USFS,119.094812,347055.9092,4126602.488,0.074481,119.094812,744.812348,37.27345091,-118.7250625
3957,Polygon,7106.019271,40150,USFS,327.543352,338681.0727,4126576.574,0.710602,327.543352,7106.019271,37.27180351,-118.8194746
3958,Polygon,16064.43886,50227,USFS,545.804806,348109.0214,4126502.58,1.60644,545.804806,16064.43886,37.27272321,-118.7131688
3959,Polygon,2155.407087,41006,USFS,203.227039,340145.9195,4126438.09,0.215541,203.227039,2155.407087,37.27080857,-118.8029307
3960,Polygon,1494.259996,51752,USFS,171.02906,344471.7943,4126386.11,0.149426,171.02906,1494.259996,37.27107314,-118.7541512
3961,Polygon,6450.712709,50769,USFS,302.120577,353346.2435,4126316.43,0.645071,302.120577,6450.712709,37.27188596,-118.6540847
3962,Polygon,11532.05235,40287,USFS,716.078889,337490.7867,4126191.644,1.15321,716.078889,11532.05235,37.26812846,-118.8328092
3963,Polygon,63611.39038,40021,USFS,2388.625915,338405.7112,4126039.447,6.36114,2388.625915,63611.39038,37.26691653,-118.8224622
3964,Polygon,2234.117846,52123,USFS,184.40069,350528.0579,4126212.599,0.223412,184.40069,2234.117846,37.2705021,-118.6858373
3965,Polygon,520.468503,53175,USFS,85.701632,346687.1583,4126175.462,0.052047,85.701632,520.468503,37.26954277,-118.7291319
3966,Polygon,118915.4558,50185,USFS,1483.658764,347457.0767,4125960.822,11.8915,1483.658764,118915.4558,37.26773537,-118.720408
3967,Polygon,253.344753,53147,USFS,62.010612,349532.8485,4126139.016,0.025334,62.010612,253.344753,37.26967876,-118.6970425
3968,Polygon,166.593436,53148,USFS,50.343184,349986.0785,4126129.697,0.016659,50.343184,166.593436,37.26966795,-118.6919309
3969,Polygon,428.28426,53146,USFS,82.19914,349720.1848,4126105.97,0.042828,82.19914,428.28426,37.26941128,-118.6949238
3970,Polygon,1174.722014,53199,USFS,138.656244,349768.9421,4126034.186,0.117472,138.656244,1174.722014,37.26877237,-118.6943596
3971,Polygon,1117.035475,53162,USFS,136.172662,348828.4951,4126029.524,0.111704,136.172662,1117.035475,37.26857811,-118.7049611
3972,Polygon,354.06444,53145,USFS,77.65269,349830.0938,4126023.731,0.035406,77.65269,354.06444,37.26868804,-118.6936681
3973,Polygon,557.648084,42010,USFS,115.588011,337571.4503,4126005.69,0.055765,115.588011,557.648084,37.26646721,-118.8318593
3974,Polygon,34054.84496,50170,USFS,852.506513,344990.3374,4125897.829,3.40548,852.506513,34054.84496,37.26676032,-118.7482035
3975,Polygon,10798.27456,52121,USFS,470.861534,349907.9176,4125905.733,1.07983,470.861534,10798.27456,37.26763742,-118.6927669
3976,Polygon,1520.736417,53174,USFS,164.827132,345256.5604,4125942.583,0.152074,164.827132,1520.736417,37.26720784,-118.7452116
3977,Polygon,746.050027,53149,USFS,101.844716,350190.2469,4125931.919,0.074605,101.844716,746.050027,37.26791884,-118.6895893
3978,Polygon,1953.922701,52118,USFS,203.199486,346111.5632,4125903.222,0.195392,203.199486,1953.922701,37.26699494,-118.7355647
3979,Polygon,2042.611877,52116,USFS,189.289475,348115.416,4125892.775,0.204261,189.289475,2042.611877,37.26722992,-118.7129722
3980,Polygon,7107.888425,52122,USFS,352.458553,350719.7841,4125861.649,0.710789,352.458553,7107.888425,37.26737077,-118.6836053
3981,Polygon,125.68504,42008,USFS,48.385205,337566.0038,4125880.945,0.012568,48.385205,125.68504,37.26534238,-118.8318934
3982,Polygon,27598.54251,40263,USFS,1108.974539,338708.5861,4125676.105,2.75985,1108.974539,27598.54251,37.26369554,-118.8189692
3983,Polygon,13764.89278,50219,USFS,488.030781,346868.8043,4125797.701,1.37649,488.030781,13764.89278,37.26616908,-118.7270063
3984,Polygon,51210.16673,50166,USFS,997.09383,350315.3391,4125665.968,5.12102,997.09383,51210.16673,37.26554272,-118.6881255
3985,Polygon,571.829799,53167,USFS,97.061168,346667.3159,4125830.021,0.057183,97.061168,571.829799,37.26642711,-118.7292844
3986,Polygon,26618.79656,50167,USFS,796.537801,350834.3896,4125735.137,2.66188,796.537801,26618.79656,37.26624925,-118.6822879
3987,Polygon,7099.166587,52115,USFS,399.266109,348036.2822,4125756.356,0.709917,399.266109,7099.166587,37.26598787,-118.7138365
3988,Polygon,4865.913362,41005,USFS,303.895318,338554.714,4125789.668,0.486591,303.895318,4865.913362,37.26469201,-118.8207283
3989,Polygon,528.046857,53169,USFS,91.551525,346113.9644,4125830.464,0.052805,91.551525,528.046857,37.2663398,-118.7355225
3990,Polygon,206.574586,42009,USFS,54.863076,337935.8985,4125813.485,0.020657,54.863076,206.574586,37.26479907,-118.8277091
3991,Polygon,816.406957,53168,USFS,117.578144,346197.5879,4125801.782,0.081641,117.578144,816.406957,37.2660952,-118.7345739
3992,Polygon,402.635037,42030,USFS,86.215641,338775.5469,4125798.232,0.040264,86.215641,402.635037,37.26480743,-118.8182409
3993,Polygon,772.766755,53161,USFS,115.698915,348368.7525,4125790.619,0.077277,115.698915,772.766755,37.2663508,-118.7100954
3994,Polygon,1321.906115,42007,USFS,215.844149,337197.1181,4125749.345,0.132191,215.844149,1321.906115,37.26409231,-118.8360229
3995,Polygon,159.747739,42070,USFS,49.677765,338779.7726,4125749.74,0.015975,49.677765,159.747739,37.26437128,-118.8181827
3996,Polygon,197.449922,42006,USFS,55.459379,337165.4361,4125739.383,0.019745,55.459379,197.449922,37.26399702,-118.8363779
3997,Polygon,242.30914,42004,USFS,63.981597,337432.7406,4125732.372,0.024231,63.981597,242.30914,37.26398056,-118.8333632
3998,Polygon,375.291799,42036,USFS,75.368665,338593.8714,4125727.401,0.037529,75.368665,375.291799,37.2641378,-118.8202734
3999,Polygon,183.388297,42005,USFS,52.34136,337105.1437,4125722.005,0.018339,52.34136,183.388297,37.2638299,-118.8370537
4000,Polygon,4619.065007,52117,USFS,325.113986,346036.0824,4125676.658,0.461906,325.113986,4619.065007,37.26494115,-118.7363687
4001,Polygon,1481.696857,42003,USFS,231.320591,337395.9589,4125665.354,0.14817,231.320591,1481.696857,37.26337035,-118.8337632
4002,Polygon,58.748969,42033,USFS,31.948869,338499.4585,4125711.759,0.005875,31.948869,58.748969,37.26398051,-118.8213343
4003,Polygon,76.748694,42035,USFS,35.480412,338553.0016,4125710.063,0.007675,35.480412,76.748694,37.26397451,-118.8207304
4004,Polygon,354.922767,53150,USFS,69.901375,350010.6692,4125700.089,0.035492,69.901375,354.922767,37.26580111,-118.691567
4005,Polygon,121.669751,42029,USFS,45.80703,338781.053,4125698.208,0.012167,45.80703,121.669751,37.26390722,-118.8181571
4006,Polygon,25.686762,42034,USFS,24.959565,338539.9917,4125700.896,0.002569,24.959565,25.686762,37.26388967,-118.820875
4007,Polygon,25.155669,42032,USFS,23.383265,338489.2639,4125691.898,0.002516,23.383265,25.155669,37.2637998,-118.8214449
4008,Polygon,2209.060596,52120,USFS,194.331858,345051.4107,4125645.933,0.220906,194.331858,2209.060596,37.26450095,-118.7474625
4009,Polygon,2263.966232,52119,USFS,210.301356,345770.3585,4125627.41,0.226397,210.301356,2263.966232,37.26445345,-118.739354
4010,Polygon,312.13619,42031,USFS,68.912739,338484.8921,4125651.867,0.031214,68.912739,312.13619,37.26343838,-118.8214855
4011,Polygon,30.936875,42028,USFS,25.876554,338782.5491,4125658.216,0.003094,25.876554,30.936875,37.26354718,-118.8181316
4012,Polygon,1016.749446,53173,USFS,122.168672,345583.3098,4125622.241,0.101675,122.168672,1016.749446,37.26437587,-118.7414615
4013,Polygon,527.248476,53171,USFS,89.707353,345696.3247,4125601.654,0.052725,89.707353,527.248476,37.26420912,-118.7401832
4014,Polygon,655.740388,42027,USFS,104.159456,338535.9185,4125588.805,0.065574,104.159456,655.740388,37.26287908,-118.8208966
4015,Polygon,106.310676,42023,USFS,45.896237,338859.9823,4125597.116,0.010631,45.896237,106.310676,37.2630101,-118.8172455
4016,Polygon,35868.71524,50168,USFS,757.617739,351214.2884,4125482.954,3.58687,757.617739,35868.71524,37.26403784,-118.6779546
4017,Polygon,902.21849,53172,USFS,118.29363,345580.548,4125575.831,0.090222,118.29363,902.21849,37.26395726,-118.741483
4018,Polygon,186.687511,54028,USFS,49.492504,347224.5088,4125565.379,0.018669,49.492504,186.687511,37.26413432,-118.7229486
4019,Polygon,1922.76847,52114,USFS,180.991419,347811.619,4125519.872,0.192277,180.991419,1922.76847,37.26382046,-118.7163208
4020,Polygon,686.502063,53166,USFS,113.451777,347694.192,4125514.745,0.06865,113.451777,686.502063,37.26375506,-118.7176435
4021,Polygon,94.358601,42026,USFS,38.43712,338501.9457,4125521.767,0.009436,38.43712,94.358601,37.26226921,-118.821265
4022,Polygon,559.048891,53170,USFS,95.193585,345648.9768,4125490.606,0.055905,95.193585,559.048891,37.26320074,-118.740694
4023,Polygon,167.076123,42022,USFS,52.646214,338837.8323,4125500.614,0.016708,52.646214,167.076123,37.26213683,-118.8174743
4024,Polygon,442.877414,53125,USFS,82.8919,350806.1155,4125493.805,0.044288,82.8919,442.877414,37.26407029,-118.6825582
4025,Polygon,603.814934,53144,USFS,96.681765,349129.0879,4125470.025,0.060381,96.681765,603.814934,37.26358577,-118.7014588
4026,Polygon,1936.878327,42001,USFS,207.965498,337072.843,4125447.693,0.193688,207.965498,1936.878327,37.26135287,-118.8373577
4027,Polygon,434.407825,53124,USFS,77.818742,350933.1338,4125461.998,0.043441,77.818742,434.407825,37.26380405,-118.68112
4028,Polygon,195.40662,53123,USFS,53.790801,350875.2911,4125451.399,0.019541,53.790801,195.40662,37.26369929,-118.6817699
4029,Polygon,885.378472,42025,USFS,126.098541,338547.024,4125422.301,0.088538,126.098541,885.378472,37.26138089,-118.8207353
4030,Polygon,3543.591593,52108,USFS,278.112833,350243.8131,4125373.817,0.354359,278.112833,3543.591593,37.2628989,-118.688873
4031,Polygon,617.490616,42002,USFS,94.653039,337790.949,4125419.313,0.061749,94.653039,617.490616,37.26122256,-118.8292571
4032,Polygon,671.658418,53126,USFS,101.411714,350694.7314,4125409.605,0.067166,101.411714,671.658418,37.26329378,-118.683797
4033,Polygon,766.709832,42020,USFS,117.368582,338946.7057,4125403.172,0.076671,117.368582,766.709832,37.26127777,-118.816226
4034,Polygon,7323.488925,52113,USFS,389.240328,349173.7905,4125358.6,0.732349,389.240328,7323.488925,37.26258907,-118.7009323
